order_id,order_date,customer_id,category,unit_price,quantity,discount_pct,total_revenue,is_return,return_reason,payment_method,city,country
ORD-100690,2023-01-24,CUST-0089,Home,550.68,5,0.0,2753.41,0,,Debit Card,Toronto,Canada
ORD-106818,2023-01-24,CUST-0926,Beauty,727.35,4,0.2,2327.51,0,,PayPal,Los Angeles,USA
ORD-107788,2023-01-24,CUST-0907,Toys,524.79,1,0.15,446.08,0,,Debit Card,Sydney,Australia
ORD-101535,2023-01-24,CUST-0913,Toys,705.49,2,0.15,1199.34,0,,PayPal,Houston,USA
ORD-106959,2023-01-24,CUST-0610,Fashion,211.01,2,0.05,400.92,0,,Credit Card,Manchester,UK
ORD-105631,2023-01-24,CUST-1582,Fashion,352.49,1,0.1,317.24,0,,Debit Card,New York,USA
ORD-104827,2023-01-25,CUST-1412,Electronics,341.13,3,0.05,972.21,0,,Debit Card,Toronto,Canada
ORD-102695,2023-01-25,CUST-1055,Fashion,56.81,1,0.05,53.97,0,,Debit Card,Phoenix,USA
ORD-102596,2023-01-25,CUST-1657,Toys,373.34,5,0.2,1493.37,0,,Bank Transfer,Houston,USA
ORD-101552,2023-01-25,CUST-0526,Fashion,703.38,5,0.0,3516.89,0,,Crypto,Toronto,Canada
ORD-103909,2023-01-25,CUST-0279,Beauty,38.62,5,0.05,183.42,0,,Credit Card,Houston,USA
ORD-102066,2023-01-25,CUST-0826,Electronics,75.79,1,0.2,60.63,0,,Debit Card,London,UK
ORD-105326,2023-01-25,CUST-0569,Toys,569.54,3,0.0,1708.63,0,,PayPal,Toronto,Canada
ORD-103760,2023-01-25,CUST-0653,Toys,142.61,3,0.15,363.66,0,,Crypto,Sydney,Australia
ORD-103949,2023-01-25,CUST-1253,Fashion,774.36,3,0.1,2090.78,0,,PayPal,London,UK
ORD-101539,2023-01-25,CUST-1766,Fashion,332.53,2,0.0,665.06,0,,Debit Card,New York,USA
ORD-106466,2023-01-26,CUST-0345,Beauty,454.56,5,0.05,2159.14,0,,Credit Card,Chicago,USA
ORD-105023,2023-01-26,CUST-1586,Home,258.16,4,0.0,1032.64,0,,Bank Transfer,Houston,USA
ORD-104592,2023-01-26,CUST-1378,Books,704.74,5,0.05,3347.52,0,,Credit Card,Manchester,UK
ORD-104958,2023-01-26,CUST-1715,Beauty,339.35,3,0.15,865.33,0,,Crypto,Manchester,UK
ORD-101464,2023-01-26,CUST-1695,Electronics,112.0,2,0.0,224.0,0,,Bank Transfer,Manchester,UK
ORD-103068,2023-01-26,CUST-1760,Books,740.51,1,0.15,629.43,0,,Crypto,Toronto,Canada
ORD-106813,2023-01-26,CUST-1389,Toys,284.29,4,0.05,1080.31,0,,PayPal,Sydney,Australia
ORD-103486,2023-01-26,CUST-1494,Beauty,249.92,2,0.15,424.86,0,,Debit Card,London,UK
ORD-103444,2023-01-26,CUST-0379,Electronics,443.39,5,0.0,2216.97,1,Defective,Credit Card,Toronto,Canada
ORD-104116,2023-01-26,CUST-1825,Electronics,305.87,2,0.05,581.15,0,,Crypto,Chicago,USA
ORD-106325,2023-01-26,CUST-0006,Toys,77.13,2,0.05,146.55,0,,PayPal,Vancouver,Canada
ORD-100029,2023-01-26,CUST-1820,Toys,254.47,5,0.15,1081.49,0,,Crypto,Vancouver,Canada
ORD-101155,2023-01-26,CUST-0798,Fashion,406.9,3,0.0,1220.71,0,,Bank Transfer,Vancouver,Canada
ORD-107295,2023-01-27,CUST-0086,Toys,495.42,3,0.05,1411.94,0,,Debit Card,Vancouver,Canada
ORD-107235,2023-01-27,CUST-1075,Toys,400.69,3,0.2,961.65,0,,Debit Card,Houston,USA
ORD-107159,2023-01-27,CUST-0188,Toys,17.39,3,0.1,46.95,0,,Crypto,Chicago,USA
ORD-102437,2023-01-27,CUST-1113,Toys,254.95,2,0.0,509.9,0,,Debit Card,Manchester,UK
ORD-106710,2023-01-27,CUST-0084,Electronics,765.91,1,0.1,689.32,0,,Debit Card,Toronto,Canada
ORD-106501,2023-01-27,CUST-1571,Toys,690.81,3,0.1,1865.2,0,,Crypto,New York,USA
ORD-104332,2023-01-27,CUST-0890,Fashion,32.15,3,0.1,86.81,0,,Bank Transfer,Toronto,Canada
ORD-102820,2023-01-27,CUST-0278,Beauty,368.14,1,0.1,331.33,0,,PayPal,Los Angeles,USA
ORD-102790,2023-01-28,CUST-0853,Fashion,787.54,5,0.05,3740.82,0,,Bank Transfer,Toronto,Canada
ORD-105408,2023-01-28,CUST-1708,Fashion,143.68,2,0.2,229.9,0,,PayPal,Manchester,UK
ORD-101986,2023-01-28,CUST-1387,Home,515.59,2,0.2,824.95,0,,Bank Transfer,Chicago,USA
ORD-101780,2023-01-28,CUST-1811,Fashion,357.1,5,0.05,1696.24,0,,PayPal,Manchester,UK
ORD-104478,2023-01-28,CUST-0711,Electronics,341.59,4,0.0,1366.38,0,,PayPal,Los Angeles,USA
ORD-103754,2023-01-28,CUST-1010,Fashion,762.16,2,0.1,1371.89,0,,Crypto,Los Angeles,USA
ORD-102609,2023-01-29,CUST-0140,Books,496.42,5,0.2,1985.69,0,,Bank Transfer,New York,USA
ORD-100558,2023-01-29,CUST-0802,Home,498.42,2,0.05,947.0,0,,Credit Card,Vancouver,Canada
ORD-107803,2023-01-29,CUST-1963,Fashion,565.44,2,0.1,1017.79,0,,Credit Card,Vancouver,Canada
ORD-105278,2023-01-29,CUST-1304,Toys,235.44,1,0.15,200.12,0,,Crypto,Houston,USA
ORD-102993,2023-01-29,CUST-1198,Books,606.97,3,0.0,1820.92,0,,Crypto,Houston,USA
ORD-107438,2023-01-29,CUST-0279,Fashion,601.97,2,0.05,1143.75,0,,Crypto,Chicago,USA
ORD-103740,2023-01-29,CUST-0813,Fashion,176.81,1,0.05,167.97,0,,Credit Card,Sydney,Australia
ORD-103981,2023-01-29,CUST-0997,Books,796.95,5,0.15,3387.05,0,,PayPal,Houston,USA
ORD-106441,2023-01-29,CUST-1637,Fashion,535.61,1,0.0,535.61,0,,Bank Transfer,London,UK
ORD-103011,2023-01-29,CUST-1208,Books,142.25,3,0.05,405.42,0,,PayPal,New York,USA
ORD-102683,2023-01-29,CUST-0465,Home,424.42,5,0.0,2122.12,0,,Bank Transfer,Los Angeles,USA
ORD-106812,2023-01-30,CUST-0626,Books,564.65,4,0.15,1919.81,0,,Debit Card,Chicago,USA
ORD-102558,2023-01-30,CUST-0885,Toys,636.69,5,0.15,2705.92,0,,Debit Card,London,UK
ORD-106272,2023-01-30,CUST-0865,Beauty,244.96,5,0.15,1041.07,0,,Credit Card,Manchester,UK
ORD-107186,2023-01-30,CUST-0714,Beauty,471.1,5,0.0,2355.48,0,,Debit Card,Phoenix,USA
ORD-106500,2023-01-30,CUST-0556,Fashion,51.98,1,0.05,49.38,0,,PayPal,Phoenix,USA
ORD-101689,2023-01-30,CUST-0952,Toys,433.71,3,0.05,1236.08,0,,Debit Card,New York,USA
ORD-107002,2023-01-30,CUST-1513,Home,187.09,1,0.0,187.09,0,,Bank Transfer,New York,USA
ORD-107152,2023-01-30,CUST-0485,Electronics,185.17,5,0.2,740.69,0,,Debit Card,Vancouver,Canada
ORD-101348,2023-01-30,CUST-0621,Fashion,214.92,5,0.05,1020.87,0,,PayPal,Chicago,USA
ORD-101531,2023-01-30,CUST-0101,Beauty,291.42,2,0.0,582.85,0,,Credit Card,Vancouver,Canada
ORD-101042,2023-01-30,CUST-0998,Electronics,206.46,4,0.0,825.85,0,,Debit Card,London,UK
ORD-100900,2023-01-30,CUST-0328,Home,497.63,1,0.0,497.63,0,,Credit Card,Houston,USA
ORD-103241,2023-01-30,CUST-1795,Fashion,44.04,3,0.0,132.12,1,Wrong size,Bank Transfer,Los Angeles,USA
ORD-102887,2023-01-30,CUST-0039,Fashion,729.11,2,0.0,1458.21,0,,Debit Card,Sydney,Australia
ORD-106417,2023-01-30,CUST-1268,Books,357.52,3,0.1,965.29,0,,PayPal,Phoenix,USA
ORD-105675,2023-01-30,CUST-0164,Beauty,539.5,3,0.2,1294.81,0,,PayPal,Los Angeles,USA
ORD-103153,2023-01-30,CUST-1105,Toys,517.3,4,0.15,1758.83,1,Not as described,Bank Transfer,Los Angeles,USA
ORD-106160,2023-01-31,CUST-0794,Home,427.73,4,0.05,1625.36,1,Defective,Credit Card,New York,USA
ORD-101400,2023-01-31,CUST-1905,Fashion,332.94,3,0.1,898.93,0,,Debit Card,Vancouver,Canada
ORD-103221,2023-01-31,CUST-1238,Books,789.49,1,0.05,750.01,0,,Debit Card,Houston,USA
ORD-100239,2023-01-31,CUST-0005,Fashion,378.51,4,0.0,1514.04,0,,Debit Card,Houston,USA
ORD-101083,2023-01-31,CUST-0692,Books,658.26,5,0.1,2962.19,0,,Crypto,Toronto,Canada
ORD-102557,2023-01-31,CUST-1648,Books,787.48,5,0.0,3937.4,0,,Credit Card,Phoenix,USA
ORD-105347,2023-01-31,CUST-0793,Beauty,709.41,2,0.05,1347.89,0,,Bank Transfer,New York,USA
ORD-106942,2023-01-31,CUST-1176,Toys,267.85,1,0.15,227.67,0,,Crypto,Houston,USA
ORD-105664,2023-01-31,CUST-0079,Beauty,101.56,2,0.0,203.12,0,,PayPal,Vancouver,Canada
ORD-104533,2023-01-31,CUST-1303,Home,322.63,3,0.15,822.7,0,,Debit Card,Vancouver,Canada
ORD-107462,2023-01-31,CUST-1540,Beauty,188.05,5,0.1,846.21,0,,Bank Transfer,Los Angeles,USA
ORD-106990,2023-01-31,CUST-1969,Electronics,782.89,3,0.0,2348.66,0,,Debit Card,Manchester,UK
ORD-102010,2023-02-01,CUST-1676,Fashion,98.52,5,0.05,467.98,0,,Crypto,Sydney,Australia
ORD-103159,2023-02-01,CUST-1806,Home,200.28,1,0.0,200.28,0,,Debit Card,Chicago,USA
ORD-100074,2023-02-01,CUST-0236,Electronics,384.11,4,0.1,1382.78,1,,Crypto,London,UK
ORD-107781,2023-02-01,CUST-0648,Home,294.83,1,0.0,294.83,0,,PayPal,New York,USA
ORD-104210,2023-02-01,CUST-1061,Beauty,795.85,3,0.1,2148.79,0,,Bank Transfer,Phoenix,USA
ORD-107706,2023-02-01,CUST-1493,Fashion,668.48,1,0.1,601.63,0,,Debit Card,Sydney,Australia
ORD-106561,2023-02-01,CUST-0251,Toys,527.48,2,0.1,949.47,0,,Crypto,Toronto,Canada
ORD-107228,2023-02-01,CUST-1588,Toys,81.45,1,0.1,73.3,0,,Bank Transfer,Toronto,Canada
ORD-105035,2023-02-01,CUST-0467,Beauty,447.7,5,0.0,2238.5,0,,Crypto,Phoenix,USA
ORD-102563,2023-02-01,CUST-0805,Books,53.78,2,0.1,96.81,0,,Bank Transfer,Houston,USA
ORD-100230,2023-02-01,CUST-1896,Fashion,341.13,2,0.0,682.26,0,,Crypto,New York,USA
ORD-105873,2023-02-01,CUST-0436,Home,87.69,4,0.0,350.78,0,,Crypto,Phoenix,USA
ORD-106459,2023-02-01,CUST-1798,Beauty,412.64,3,0.15,1052.22,0,,PayPal,Sydney,Australia
ORD-107518,2023-02-01,CUST-0772,Electronics,590.14,2,0.05,1121.27,1,Not as described,Crypto,Vancouver,Canada
ORD-101338,2023-02-02,CUST-1135,Books,201.18,1,0.2,160.94,0,,Crypto,Houston,USA
ORD-100821,2023-02-02,CUST-0328,Toys,658.01,3,0.2,1579.23,0,,Credit Card,Toronto,Canada
ORD-101867,2023-02-02,CUST-0723,Toys,620.33,4,0.2,1985.04,1,Changed mind,Debit Card,Vancouver,Canada
ORD-101733,2023-02-02,CUST-0600,Fashion,255.38,3,0.1,689.52,0,,Debit Card,Chicago,USA
ORD-105491,2023-02-02,CUST-1087,Books,474.91,3,0.0,1424.72,0,,Bank Transfer,Sydney,Australia
ORD-104626,2023-02-02,CUST-1845,Books,416.86,3,0.2,1000.47,0,,PayPal,Toronto,Canada
ORD-101598,2023-02-02,CUST-1218,Books,730.91,3,0.0,2192.73,0,,Crypto,Sydney,Australia
ORD-104398,2023-02-03,CUST-1855,Home,409.89,3,0.1,1106.71,0,,Debit Card,Vancouver,Canada
ORD-100001,2023-02-03,CUST-0165,Books,490.51,3,0.15,1250.81,0,,PayPal,Vancouver,Canada
ORD-104936,2023-02-03,CUST-1900,Toys,340.58,2,0.05,647.11,0,,Bank Transfer,Houston,USA
ORD-101049,2023-02-03,CUST-1159,Beauty,475.71,2,0.0,951.43,0,,PayPal,Manchester,UK
ORD-106269,2023-02-03,CUST-1773,Fashion,86.98,4,0.2,278.33,0,,Credit Card,Manchester,UK
ORD-107814,2023-02-03,CUST-0281,Electronics,218.9,2,0.15,372.12,0,,Crypto,Manchester,UK
ORD-107843,2023-02-03,CUST-0667,Toys,572.76,2,0.05,1088.25,0,,Credit Card,New York,USA
ORD-103867,2023-02-03,CUST-0035,Home,120.88,3,0.0,362.65,0,,PayPal,London,UK
ORD-107071,2023-02-03,CUST-1666,Fashion,170.28,1,0.0,170.28,0,,Crypto,Sydney,Australia
ORD-103521,2023-02-03,CUST-0313,Fashion,407.65,5,0.0,2038.26,0,,Credit Card,Houston,USA
ORD-106968,2023-02-03,CUST-1698,Home,316.29,2,0.0,632.58,0,,Credit Card,London,UK
ORD-101247,2023-02-04,CUST-0007,Beauty,690.71,1,0.0,690.71,0,,Bank Transfer,Phoenix,USA
ORD-101861,2023-02-04,CUST-1368,Fashion,197.24,3,0.0,591.71,0,,PayPal,Los Angeles,USA
ORD-105190,2023-02-04,CUST-1179,Electronics,333.07,3,0.0,999.2,0,,PayPal,Sydney,Australia
ORD-106011,2023-02-04,CUST-1049,Beauty,680.94,2,0.0,1361.89,0,,PayPal,Toronto,Canada
ORD-100931,2023-02-04,CUST-0261,Home,669.57,1,0.05,636.09,0,,PayPal,Chicago,USA
ORD-105827,2023-02-04,CUST-0377,Home,798.85,3,0.0,2396.56,0,,Bank Transfer,Houston,USA
ORD-106380,2023-02-04,CUST-0476,Books,193.79,5,0.05,920.5,0,,Credit Card,London,UK
ORD-105132,2023-02-05,CUST-1310,Toys,71.05,2,0.0,142.1,0,,Debit Card,London,UK
ORD-105620,2023-02-05,CUST-0786,Electronics,215.1,1,0.0,215.1,1,Wrong size,Bank Transfer,Vancouver,Canada
ORD-101047,2023-02-05,CUST-0644,Home,350.88,2,0.0,701.77,0,,PayPal,Toronto,Canada
ORD-101614,2023-02-05,CUST-0583,Fashion,374.38,3,0.1,1010.82,0,,Credit Card,Houston,USA
ORD-105673,2023-02-05,CUST-1587,Beauty,352.32,2,0.0,704.63,0,,PayPal,Chicago,USA
ORD-107252,2023-02-05,CUST-1279,Toys,639.59,4,0.2,2046.69,0,,Credit Card,New York,USA
ORD-100305,2023-02-05,CUST-0758,Home,73.09,1,0.15,62.12,1,,Crypto,Toronto,Canada
ORD-106357,2023-02-05,CUST-0678,Books,646.91,4,0.0,2587.65,0,,Bank Transfer,Houston,USA
ORD-104164,2023-02-06,CUST-1988,Electronics,685.82,2,0.05,1303.06,0,,PayPal,Houston,USA
ORD-107587,2023-02-06,CUST-1338,Beauty,414.23,5,0.05,1967.58,0,,PayPal,Houston,USA
ORD-107357,2023-02-06,CUST-0795,Books,672.7,4,0.1,2421.72,0,,Bank Transfer,Sydney,Australia
ORD-102857,2023-02-06,CUST-1613,Beauty,764.06,2,0.2,1222.49,0,,Crypto,London,UK
ORD-100754,2023-02-06,CUST-1413,Home,733.61,2,0.0,1467.21,0,,Bank Transfer,Manchester,UK
ORD-102687,2023-02-06,CUST-0159,Books,448.03,4,0.0,1792.12,0,,Credit Card,New York,USA
ORD-105217,2023-02-06,CUST-0770,Books,393.57,2,0.1,708.43,0,,PayPal,Vancouver,Canada
ORD-101797,2023-02-06,CUST-0617,Books,628.09,4,0.05,2386.76,0,,Credit Card,London,UK
ORD-106364,2023-02-07,CUST-0526,Fashion,81.67,3,0.2,196.01,0,,Credit Card,London,UK
ORD-104625,2023-02-07,CUST-1282,Electronics,81.11,3,0.1,218.98,1,Wrong size,Bank Transfer,Phoenix,USA
ORD-102674,2023-02-07,CUST-0275,Fashion,47.87,3,0.0,143.61,0,,Bank Transfer,Phoenix,USA
ORD-100984,2023-02-07,CUST-1639,Books,293.59,4,0.0,1174.35,0,,Bank Transfer,Phoenix,USA
ORD-100901,2023-02-07,CUST-1302,Toys,47.24,2,0.15,80.31,0,,PayPal,Phoenix,USA
ORD-106367,2023-02-07,CUST-0364,Toys,353.56,3,0.15,901.58,0,,Debit Card,Sydney,Australia
ORD-105714,2023-02-07,CUST-0318,Beauty,16.19,3,0.0,48.56,0,,Crypto,Manchester,UK
ORD-101866,2023-02-07,CUST-0455,Electronics,369.07,1,0.0,369.07,0,,PayPal,Chicago,USA
ORD-101168,2023-02-07,CUST-1709,Fashion,466.73,3,0.05,1330.18,0,,Credit Card,London,UK
ORD-107075,2023-02-07,CUST-0974,Electronics,761.72,3,0.2,1828.13,0,,Crypto,Vancouver,Canada
ORD-106337,2023-02-07,CUST-1216,Books,736.97,3,0.05,2100.37,0,,Debit Card,Los Angeles,USA
ORD-107941,2023-02-07,CUST-1237,Home,617.08,4,0.2,1974.64,0,,Debit Card,Manchester,UK
ORD-102913,2023-02-07,CUST-0190,Beauty,383.74,3,0.0,1151.22,0,,PayPal,Los Angeles,USA
ORD-106630,2023-02-07,CUST-0902,Home,314.88,2,0.0,629.76,0,,Bank Transfer,Houston,USA
ORD-103074,2023-02-08,CUST-0332,Books,401.05,4,0.15,1363.58,1,Not as described,Credit Card,Los Angeles,USA
ORD-106420,2023-02-08,CUST-1944,Electronics,676.71,5,0.2,2706.86,0,,Crypto,Los Angeles,USA
ORD-106407,2023-02-08,CUST-1522,Fashion,290.94,2,0.2,465.51,0,,Bank Transfer,Phoenix,USA
ORD-104253,2023-02-08,CUST-1552,Electronics,485.37,5,0.0,2426.87,0,,Bank Transfer,London,UK
ORD-105973,2023-02-08,CUST-1805,Beauty,682.03,2,0.15,1159.45,0,,Credit Card,Los Angeles,USA
ORD-107726,2023-02-08,CUST-0680,Fashion,470.78,1,0.1,423.7,1,Defective,Bank Transfer,Toronto,Canada
ORD-105951,2023-02-08,CUST-1838,Fashion,394.36,3,0.1,1064.78,0,,Bank Transfer,Houston,USA
ORD-104036,2023-02-08,CUST-0843,Beauty,239.81,3,0.0,719.42,0,,PayPal,Phoenix,USA
ORD-102403,2023-02-08,CUST-0667,Electronics,19.94,3,0.1,53.83,0,,Bank Transfer,Los Angeles,USA
ORD-105945,2023-02-08,CUST-1100,Toys,481.74,4,0.1,1734.27,0,,Debit Card,New York,USA
ORD-101167,2023-02-08,CUST-0599,Books,175.01,5,0.0,875.04,0,,Credit Card,New York,USA
ORD-102537,2023-02-09,CUST-0309,Electronics,596.03,1,0.2,476.82,0,,PayPal,Chicago,USA
ORD-100155,2023-02-09,CUST-1915,Toys,198.34,1,0.05,188.42,0,,Bank Transfer,Sydney,Australia
ORD-102295,2023-02-09,CUST-1453,Beauty,120.12,1,0.0,120.12,0,,PayPal,Manchester,UK
ORD-105026,2023-02-09,CUST-1303,Beauty,375.8,5,0.15,1597.13,0,,Debit Card,London,UK
ORD-100649,2023-02-09,CUST-1066,Beauty,700.84,2,0.0,1401.69,0,,Debit Card,Vancouver,Canada
ORD-103523,2023-02-09,CUST-0641,Beauty,587.31,3,0.0,1761.93,0,,Crypto,Vancouver,Canada
ORD-104106,2023-02-09,CUST-1356,Beauty,291.57,5,0.05,1384.96,0,,Crypto,Vancouver,Canada
ORD-100653,2023-02-09,CUST-0819,Home,470.86,3,0.15,1200.69,0,,Crypto,Los Angeles,USA
ORD-104448,2023-02-09,CUST-0844,Books,680.0,5,0.0,3399.98,0,,Bank Transfer,Vancouver,Canada
ORD-106653,2023-02-09,CUST-0489,Fashion,517.59,1,0.15,439.95,0,,Debit Card,Toronto,Canada
ORD-105237,2023-02-09,CUST-0888,Books,369.95,3,0.0,1109.85,0,,Credit Card,Chicago,USA
ORD-104806,2023-02-09,CUST-1252,Electronics,195.02,3,0.1,526.55,0,,PayPal,Houston,USA
ORD-100454,2023-02-09,CUST-1226,Fashion,433.81,4,0.0,1735.23,0,,Debit Card,London,UK
ORD-106105,2023-02-10,CUST-0135,Beauty,614.42,4,0.1,2211.92,0,,Credit Card,New York,USA
ORD-107119,2023-02-10,CUST-1646,Beauty,128.66,5,0.05,611.14,0,,Bank Transfer,Houston,USA
ORD-100895,2023-02-10,CUST-0449,Fashion,259.44,3,0.1,700.48,0,,Bank Transfer,Chicago,USA
ORD-102852,2023-02-10,CUST-0166,Electronics,568.87,4,0.15,1934.14,0,,PayPal,Houston,USA
ORD-100248,2023-02-10,CUST-0753,Books,94.33,3,0.1,254.7,0,,PayPal,London,UK
ORD-105840,2023-02-10,CUST-0425,Books,783.51,1,0.15,665.99,0,,PayPal,Houston,USA
ORD-107824,2023-02-10,CUST-0919,Fashion,436.98,4,0.0,1747.9,0,,Credit Card,Manchester,UK
ORD-107191,2023-02-10,CUST-0604,Electronics,101.85,4,0.2,325.9,0,,Debit Card,New York,USA
ORD-103322,2023-02-10,CUST-1208,Electronics,254.79,5,0.2,1019.15,0,,Debit Card,London,UK
ORD-100104,2023-02-10,CUST-1064,Beauty,206.6,3,0.0,619.81,0,,Credit Card,Houston,USA
ORD-103881,2023-02-11,CUST-0963,Fashion,335.04,3,0.05,954.86,1,Wrong size,Crypto,Los Angeles,USA
ORD-100164,2023-02-11,CUST-1133,Electronics,252.09,4,0.15,857.09,0,,Bank Transfer,Los Angeles,USA
ORD-103272,2023-02-11,CUST-0746,Electronics,372.95,5,0.0,1864.73,0,,Debit Card,Manchester,UK
ORD-100643,2023-02-11,CUST-0034,Books,241.97,5,0.1,1088.86,0,,Crypto,London,UK
ORD-100998,2023-02-11,CUST-1318,Home,161.54,5,0.0,807.68,0,,PayPal,New York,USA
ORD-102378,2023-02-11,CUST-0695,Beauty,99.06,3,0.0,297.18,0,,Crypto,Chicago,USA
ORD-106008,2023-02-11,CUST-1123,Books,721.49,1,0.15,613.26,0,,Debit Card,London,UK
ORD-100743,2023-02-11,CUST-0928,Toys,579.22,4,0.0,2316.87,0,,Crypto,Sydney,Australia
ORD-103439,2023-02-11,CUST-1771,Home,582.32,3,0.1,1572.27,0,,PayPal,New York,USA
ORD-107938,2023-02-11,CUST-0858,Electronics,93.54,4,0.1,336.76,0,,Crypto,Vancouver,Canada
ORD-105011,2023-02-11,CUST-1565,Electronics,571.68,2,0.2,914.69,0,,Bank Transfer,Vancouver,Canada
ORD-102413,2023-02-11,CUST-0803,Fashion,313.21,2,0.2,501.13,1,Changed mind,Crypto,Vancouver,Canada
ORD-103955,2023-02-12,CUST-1480,Toys,277.04,3,0.0,831.12,0,,Bank Transfer,Los Angeles,USA
ORD-105574,2023-02-12,CUST-0668,Toys,399.01,4,0.0,1596.04,0,,Crypto,New York,USA
ORD-100063,2023-02-12,CUST-1583,Home,612.31,1,0.0,612.31,0,,Debit Card,Houston,USA
ORD-106065,2023-02-12,CUST-1592,Fashion,629.76,4,0.05,2393.08,0,,PayPal,New York,USA
ORD-104942,2023-02-12,CUST-1258,Books,316.82,2,0.2,506.91,0,,Credit Card,Toronto,Canada
ORD-101427,2023-02-12,CUST-0592,Books,42.94,2,0.0,85.88,0,,Credit Card,Toronto,Canada
ORD-107583,2023-02-12,CUST-0720,Electronics,707.88,2,0.1,1274.19,0,,Debit Card,New York,USA
ORD-107749,2023-02-12,CUST-1062,Electronics,285.87,1,0.0,285.87,0,,Credit Card,Los Angeles,USA
ORD-104264,2023-02-12,CUST-0843,Toys,144.93,5,0.0,724.64,0,,Credit Card,Vancouver,Canada
ORD-107689,2023-02-13,CUST-1873,Electronics,310.65,5,0.15,1320.27,1,Changed mind,Credit Card,Chicago,USA
ORD-105295,2023-02-13,CUST-1036,Fashion,190.74,4,0.0,762.97,0,,Bank Transfer,Phoenix,USA
ORD-106792,2023-02-13,CUST-1966,Home,32.27,5,0.1,145.19,0,,PayPal,Houston,USA
ORD-107257,2023-02-13,CUST-1988,Fashion,667.64,4,0.05,2537.02,0,,Bank Transfer,Vancouver,Canada
ORD-101283,2023-02-13,CUST-1208,Beauty,17.78,5,0.0,88.9,0,,Debit Card,London,UK
ORD-104359,2023-02-13,CUST-1477,Electronics,223.41,4,0.0,893.64,0,,Debit Card,Houston,USA
ORD-104069,2023-02-13,CUST-1679,Toys,731.27,3,0.0,2193.82,0,,Crypto,Toronto,Canada
ORD-107291,2023-02-13,CUST-1985,Books,77.0,4,0.0,308.0,0,,Crypto,Vancouver,Canada
ORD-105967,2023-02-13,CUST-1166,Electronics,674.56,3,0.2,1618.95,0,,PayPal,Vancouver,Canada
ORD-100123,2023-02-14,CUST-1952,Fashion,183.91,5,0.1,827.59,0,,Debit Card,Chicago,USA
ORD-103229,2023-02-14,CUST-1541,Books,315.19,2,0.1,567.34,0,,Bank Transfer,Los Angeles,USA
ORD-104226,2023-02-14,CUST-1144,Electronics,87.8,3,0.0,263.4,0,,Bank Transfer,Sydney,Australia
ORD-101734,2023-02-14,CUST-1219,Electronics,634.43,5,0.2,2537.71,0,,PayPal,Toronto,Canada
ORD-107264,2023-02-14,CUST-1282,Electronics,91.94,2,0.0,183.88,0,,Debit Card,Sydney,Australia
ORD-105213,2023-02-14,CUST-1878,Fashion,35.9,1,0.0,35.9,0,,Bank Transfer,Manchester,UK
ORD-100963,2023-02-14,CUST-1961,Home,226.87,2,0.0,453.74,0,,PayPal,Toronto,Canada
ORD-105730,2023-02-14,CUST-0898,Beauty,435.06,2,0.05,826.62,0,,Bank Transfer,Vancouver,Canada
ORD-100081,2023-02-14,CUST-0047,Electronics,405.28,4,0.0,1621.11,0,,Bank Transfer,Chicago,USA
ORD-107286,2023-02-14,CUST-0786,Electronics,381.13,2,0.0,762.25,0,,Credit Card,Vancouver,Canada
ORD-102018,2023-02-14,CUST-1667,Beauty,679.78,5,0.1,3059.03,0,,Crypto,Los Angeles,USA
ORD-107630,2023-02-14,CUST-1613,Beauty,241.2,4,0.15,820.06,0,,Crypto,Los Angeles,USA
ORD-104349,2023-02-14,CUST-0114,Home,461.37,2,0.0,922.73,0,,Credit Card,Toronto,Canada
ORD-102849,2023-02-15,CUST-0815,Beauty,157.85,1,0.0,157.85,0,,Crypto,Sydney,Australia
ORD-101925,2023-02-15,CUST-1349,Books,209.18,2,0.1,376.53,0,,Bank Transfer,Manchester,UK
ORD-103927,2023-02-15,CUST-0072,Beauty,349.49,1,0.05,332.02,0,,PayPal,London,UK
ORD-100941,2023-02-15,CUST-1393,Beauty,563.28,5,0.0,2816.41,0,,Crypto,Toronto,Canada
ORD-100453,2023-02-15,CUST-1318,Electronics,582.83,1,0.0,582.83,0,,Credit Card,Chicago,USA
ORD-105150,2023-02-15,CUST-0029,Beauty,305.88,3,0.2,734.12,0,,PayPal,Chicago,USA
ORD-101812,2023-02-15,CUST-0350,Home,544.35,1,0.0,544.35,0,,Bank Transfer,Houston,USA
ORD-106754,2023-02-15,CUST-0613,Toys,73.74,2,0.2,117.99,0,,Debit Card,Manchester,UK
ORD-105007,2023-02-16,CUST-0464,Beauty,769.11,5,0.15,3268.72,0,,Bank Transfer,Los Angeles,USA
ORD-104599,2023-02-16,CUST-0764,Home,29.76,3,0.0,89.29,0,,Debit Card,Los Angeles,USA
ORD-107747,2023-02-16,CUST-0692,Books,559.25,3,0.0,1677.74,0,,Credit Card,Houston,USA
ORD-101099,2023-02-16,CUST-1793,Beauty,669.0,5,0.0,3344.99,0,,Bank Transfer,Los Angeles,USA
ORD-103402,2023-02-16,CUST-1859,Home,513.62,4,0.2,1643.58,0,,Debit Card,Toronto,Canada
ORD-100169,2023-02-16,CUST-0181,Home,791.63,2,0.05,1504.11,0,,Crypto,London,UK
ORD-103852,2023-02-16,CUST-1704,Toys,335.15,1,0.1,301.64,0,,PayPal,New York,USA
