date,year,month,quarter,region,category,product_name,salesperson_id,channel,quantity,unit_price,revenue,profit_margin,profit
2022-02-19,2022,2,Q1,West,Home & Garden,Air Purifier,SP_022,Retail Store,13,135.78,1765.15,0.446,787.26
2022-02-19,2022,2,Q1,East,Clothing,Denim Jeans,SP_007,Direct Sales,12,56.46,677.5,0.42,284.55
2022-02-19,2022,2,Q1,South,Food & Beverage,Coffee Blend,SP_014,Direct Sales,7,26.94,188.59,0.495,93.35
2022-02-20,2022,2,Q1,Central,Home & Garden,Coffee Maker,SP_001,Partner,7,116.87,818.1,0.291,238.07
2022-02-20,2022,2,Q1,Central,Food & Beverage,Energy Bars,SP_007,Direct Sales,16,31.15,498.34,0.221,110.13
2022-02-20,2022,2,Q1,East,Electronics,Tablet,SP_020,Partner,8,571.35,4570.81,0.296,1352.96
2022-02-20,2022,2,Q1,West,Sports,Yoga Mat,SP_024,Direct Sales,7,70.27,491.92,0.23,113.14
2022-02-21,2022,2,Q1,East,Sports,Yoga Mat,SP_020,Direct Sales,15,60.07,901.0,0.424,382.02
2022-02-21,2022,2,Q1,North,Sports,Yoga Mat,SP_008,Retail Store,12,62.01,744.08,0.428,318.47
2022-02-22,2022,2,Q1,West,Sports,Yoga Mat,SP_015,Retail Store,5,63.85,319.26,0.404,128.98
2022-02-22,2022,2,Q1,East,Sports,Bike Helmet,SP_011,Online,2,50.33,100.67,0.45,45.3
2022-02-22,2022,2,Q1,West,Sports,Yoga Mat,SP_026,Retail Store,8,62.27,498.13,0.484,241.09
2022-02-22,2022,2,Q1,South,Clothing,Denim Jeans,SP_005,Retail Store,3,82.98,248.94,0.228,56.76
2022-02-23,2022,2,Q1,North,Sports,Yoga Mat,SP_014,Direct Sales,0,58.15,0.0,0.421,0.0
2022-02-23,2022,2,Q1,South,Sports,Dumbbell Set,SP_006,Direct Sales,11,46.83,515.17,0.209,107.67
2022-02-23,2022,2,Q1,South,Food & Beverage,Protein Powder,SP_026,Retail Store,12,34.21,410.5,0.329,135.05
2022-02-23,2022,2,Q1,Central,Home & Garden,Air Purifier,SP_011,Partner,11,139.21,1531.34,0.407,623.26
2022-02-24,2022,2,Q1,South,Clothing,T-Shirt Pack,SP_005,Retail Store,16,58.62,937.96,0.175,164.14
2022-02-25,2022,2,Q1,North,Home & Garden,Garden Kit,SP_002,Partner,5,128.98,644.91,0.336,216.69
2022-02-25,2022,2,Q1,East,Clothing,Denim Jeans,SP_007,Direct Sales,12,80.79,969.43,0.236,228.79
2022-02-25,2022,2,Q1,East,Food & Beverage,Organic Tea,SP_003,Retail Store,6,26.84,161.03,0.403,64.9
2022-02-25,2022,2,Q1,North,Clothing,Denim Jeans,SP_015,Direct Sales,13,69.16,899.06,0.489,439.64
2022-02-25,2022,2,Q1,East,Sports,Yoga Mat,SP_023,Partner,1,47.27,47.27,0.415,19.62
2022-02-26,2022,2,Q1,Central,Sports,Dumbbell Set,SP_011,Partner,6,49.35,296.09,0.528,156.34
2022-02-26,2022,2,Q1,East,Electronics,Smart Watch,SP_018,Retail Store,9,473.66,4262.9,0.346,1474.96
2022-02-26,2022,2,Q1,Central,Sports,Yoga Mat,SP_013,Partner,11,61.07,671.78,0.214,143.76
2022-02-26,2022,2,Q1,South,Home & Garden,Coffee Maker,SP_014,Direct Sales,13,126.97,1650.55,0.17,280.59
2022-02-26,2022,2,Q1,North,Clothing,T-Shirt Pack,SP_021,Online,14,63.77,892.72,0.297,265.14
2022-02-27,2022,2,Q1,South,Electronics,Wireless Earbuds,SP_019,Retail Store,12,382.55,4590.59,0.444,2038.22
2022-02-27,2022,2,Q1,South,Electronics,Laptop Pro,SP_003,Online,16,533.48,8535.64,0.39,3328.9
2022-02-27,2022,2,Q1,North,Sports,Yoga Mat,SP_003,Partner,7,53.78,376.47,0.467,175.81
2022-02-27,2022,2,Q1,East,Clothing,Winter Jacket,SP_012,Online,7,54.33,380.34,0.337,128.17
2022-02-27,2022,2,Q1,South,Clothing,Denim Jeans,SP_007,Direct Sales,13,70.86,921.22,0.324,298.48
2022-02-27,2022,2,Q1,East,Clothing,Winter Jacket,SP_016,Direct Sales,13,58.24,757.13,0.198,149.91
2022-02-27,2022,2,Q1,Central,Electronics,Tablet,SP_021,Online,11,528.48,5813.31,0.407,2366.02
2022-02-27,2022,2,Q1,West,Electronics,Smart Watch,SP_010,Direct Sales,11,456.21,5018.32,0.23,1154.21
2022-02-27,2022,2,Q1,North,Sports,Swim Goggles,SP_008,Online,8,58.88,471.08,0.17,80.08
2022-02-27,2022,2,Q1,West,Electronics,Laptop Pro,SP_014,Partner,2,376.56,753.11,0.435,327.6
2022-02-27,2022,2,Q1,Central,Clothing,T-Shirt Pack,SP_003,Direct Sales,5,67.9,339.5,0.3,101.85
2022-02-27,2022,2,Q1,Central,Clothing,Running Shoes,SP_025,Online,9,83.5,751.5,0.257,193.14
2022-02-28,2022,2,Q1,North,Sports,Yoga Mat,SP_030,Online,4,49.52,198.07,0.15,29.71
2022-02-28,2022,2,Q1,South,Electronics,Smart Watch,SP_001,Online,14,427.05,5978.71,0.244,1458.81
2022-02-28,2022,2,Q1,Central,Food & Beverage,Protein Powder,SP_017,Partner,13,32.23,418.99,0.538,225.42
2022-03-01,2022,3,Q1,West,Food & Beverage,Protein Powder,SP_026,Partner,3,26.79,80.36,0.204,16.39
2022-03-01,2022,3,Q1,North,Sports,Yoga Mat,SP_015,Direct Sales,8,65.39,523.08,0.539,281.94
2022-03-01,2022,3,Q1,West,Clothing,T-Shirt Pack,SP_009,Partner,7,82.98,580.88,0.165,95.85
2022-03-01,2022,3,Q1,Central,Sports,Swim Goggles,SP_020,Retail Store,12,62.59,751.09,0.409,307.2
2022-03-01,2022,3,Q1,South,Clothing,Denim Jeans,SP_024,Direct Sales,8,70.38,563.03,0.359,202.13
2022-03-01,2022,3,Q1,East,Food & Beverage,Protein Powder,SP_008,Partner,10,37.24,372.38,0.445,165.71
2022-03-02,2022,3,Q1,Central,Home & Garden,Coffee Maker,SP_009,Direct Sales,8,155.08,1240.61,0.373,462.75
2022-03-02,2022,3,Q1,West,Electronics,Smart Watch,SP_001,Direct Sales,16,377.06,6032.96,0.439,2648.47
2022-03-02,2022,3,Q1,South,Home & Garden,Robot Vacuum,SP_009,Online,12,142.89,1714.62,0.205,351.5
2022-03-03,2022,3,Q1,East,Sports,Bike Helmet,SP_014,Direct Sales,17,55.54,944.24,0.189,178.46
2022-03-03,2022,3,Q1,North,Sports,Yoga Mat,SP_030,Retail Store,2,52.74,105.48,0.248,26.16
2022-03-03,2022,3,Q1,West,Electronics,Wireless Earbuds,SP_002,Direct Sales,12,566.72,6800.6,0.376,2557.03
2022-03-03,2022,3,Q1,Central,Electronics,Tablet,SP_006,Retail Store,10,444.26,4442.56,0.189,839.64
2022-03-03,2022,3,Q1,West,Home & Garden,Coffee Maker,SP_030,Direct Sales,8,131.31,1050.51,0.282,296.24
2022-03-03,2022,3,Q1,Central,Home & Garden,Air Purifier,SP_006,Partner,10,97.03,970.34,0.169,163.99
2022-03-04,2022,3,Q1,East,Clothing,Denim Jeans,SP_021,Online,15,58.91,883.6,0.239,211.18
2022-03-05,2022,3,Q1,Central,Food & Beverage,Protein Powder,SP_003,Partner,16,24.32,389.16,0.456,177.46
2022-03-05,2022,3,Q1,North,Clothing,T-Shirt Pack,SP_008,Direct Sales,10,77.9,778.99,0.485,377.81
2022-03-05,2022,3,Q1,South,Sports,Bike Helmet,SP_017,Retail Store,18,71.06,1279.04,0.475,607.54
2022-03-05,2022,3,Q1,North,Clothing,T-Shirt Pack,SP_028,Direct Sales,8,55.85,446.79,0.547,244.39
2022-03-05,2022,3,Q1,East,Home & Garden,Garden Kit,SP_007,Partner,8,109.04,872.33,0.177,154.4
2022-03-05,2022,3,Q1,East,Food & Beverage,Coffee Blend,SP_009,Direct Sales,11,31.27,343.96,0.547,188.15
2022-03-06,2022,3,Q1,North,Food & Beverage,Protein Powder,SP_016,Online,10,27.88,278.78,0.415,115.69
2022-03-06,2022,3,Q1,South,Electronics,Tablet,SP_004,Online,19,579.2,11004.87,0.352,3873.71
2022-03-06,2022,3,Q1,East,Food & Beverage,Organic Tea,SP_021,Direct Sales,12,28.32,339.81,0.23,78.16
2022-03-07,2022,3,Q1,East,Sports,Yoga Mat,SP_021,Direct Sales,3,56.93,170.78,0.385,65.75
2022-03-07,2022,3,Q1,North,Electronics,Wireless Earbuds,SP_016,Online,10,396.94,3969.37,0.466,1849.73
2022-03-07,2022,3,Q1,West,Clothing,Denim Jeans,SP_020,Direct Sales,18,54.36,978.57,0.383,374.79
2022-03-08,2022,3,Q1,Central,Food & Beverage,Organic Tea,SP_018,Retail Store,5,25.8,129.01,0.211,27.22
2022-03-08,2022,3,Q1,East,Electronics,Laptop Pro,SP_014,Online,5,363.22,1816.09,0.507,920.76
2022-03-09,2022,3,Q1,South,Clothing,Denim Jeans,SP_019,Online,10,56.01,560.06,0.459,257.07
2022-03-09,2022,3,Q1,South,Clothing,Denim Jeans,SP_001,Partner,4,76.28,305.1,0.38,115.94
2022-03-09,2022,3,Q1,North,Clothing,Denim Jeans,SP_005,Direct Sales,19,72.45,1376.53,0.158,217.49
2022-03-09,2022,3,Q1,South,Home & Garden,Garden Kit,SP_022,Direct Sales,13,105.51,1371.64,0.383,525.34
2022-03-09,2022,3,Q1,West,Home & Garden,Garden Kit,SP_012,Retail Store,17,112.57,1913.72,0.163,311.94
2022-03-10,2022,3,Q1,East,Clothing,Running Shoes,SP_007,Direct Sales,18,59.09,1063.57,0.182,193.57
2022-03-10,2022,3,Q1,North,Food & Beverage,Organic Tea,SP_018,Direct Sales,17,33.03,561.53,0.319,179.13
2022-03-10,2022,3,Q1,North,Electronics,Laptop Pro,SP_023,Retail Store,3,442.15,1326.45,0.519,688.43
2022-03-10,2022,3,Q1,West,Clothing,T-Shirt Pack,SP_002,Partner,3,58.81,176.44,0.33,58.23
2022-03-10,2022,3,Q1,North,Sports,Yoga Mat,SP_017,Retail Store,12,47.54,570.53,0.528,301.24
2022-03-11,2022,3,Q1,West,Home & Garden,Garden Kit,SP_009,Retail Store,16,108.96,1743.42,0.161,280.69
2022-03-11,2022,3,Q1,South,Clothing,T-Shirt Pack,SP_016,Online,6,83.34,500.05,0.188,94.01
2022-03-11,2022,3,Q1,East,Electronics,Laptop Pro,SP_020,Online,19,385.53,7325.12,0.453,3318.28
2022-03-11,2022,3,Q1,West,Home & Garden,Coffee Maker,SP_025,Retail Store,18,146.36,2634.45,0.173,455.76
2022-03-12,2022,3,Q1,West,Home & Garden,Garden Kit,SP_011,Partner,5,139.61,698.07,0.274,191.27
2022-03-12,2022,3,Q1,Central,Electronics,Laptop Pro,SP_024,Online,6,362.8,2176.83,0.324,705.29
2022-03-12,2022,3,Q1,West,Clothing,Running Shoes,SP_008,Direct Sales,7,82.25,575.78,0.202,116.31
2022-03-12,2022,3,Q1,South,Sports,Yoga Mat,SP_017,Retail Store,15,66.31,994.65,0.152,151.19
2022-03-12,2022,3,Q1,Central,Electronics,Smart Watch,SP_004,Direct Sales,6,543.84,3263.01,0.158,515.56
2022-03-13,2022,3,Q1,South,Sports,Yoga Mat,SP_029,Online,7,62.97,440.81,0.46,202.77
2022-03-14,2022,3,Q1,West,Clothing,Running Shoes,SP_022,Retail Store,5,79.03,395.17,0.438,173.08
2022-03-14,2022,3,Q1,Central,Sports,Yoga Mat,SP_002,Partner,5,71.08,355.42,0.373,132.57
2022-03-14,2022,3,Q1,West,Electronics,Tablet,SP_029,Direct Sales,18,519.83,9356.99,0.388,3630.51
2022-03-14,2022,3,Q1,West,Food & Beverage,Protein Powder,SP_025,Retail Store,8,36.85,294.79,0.211,62.2
2022-03-14,2022,3,Q1,East,Clothing,Winter Jacket,SP_029,Partner,11,78.51,863.64,0.498,430.09
2022-03-15,2022,3,Q1,Central,Electronics,Smart Watch,SP_019,Direct Sales,13,453.88,5900.47,0.211,1245.0
2022-03-15,2022,3,Q1,East,Sports,Yoga Mat,SP_002,Retail Store,15,49.22,738.34,0.207,152.84
2022-03-15,2022,3,Q1,Central,Clothing,Denim Jeans,SP_014,Direct Sales,15,68.79,1031.89,0.395,407.6
2022-03-15,2022,3,Q1,Central,Sports,Swim Goggles,SP_009,Direct Sales,4,65.84,263.37,0.496,130.63
2022-03-16,2022,3,Q1,West,Home & Garden,Garden Kit,SP_022,Partner,9,120.96,1088.62,0.432,470.28
2022-03-16,2022,3,Q1,East,Clothing,T-Shirt Pack,SP_014,Direct Sales,10,70.72,707.22,0.343,242.58
2022-03-16,2022,3,Q1,Central,Sports,Swim Goggles,SP_030,Online,9,46.09,414.77,0.259,107.43
2022-03-16,2022,3,Q1,Central,Home & Garden,Coffee Maker,SP_030,Direct Sales,1,142.21,142.21,0.412,58.59
2022-03-16,2022,3,Q1,South,Clothing,Denim Jeans,SP_027,Partner,4,77.12,308.49,0.527,162.57
2022-03-16,2022,3,Q1,Central,Home & Garden,Air Purifier,SP_024,Partner,7,107.68,753.75,0.168,126.63
2022-03-17,2022,3,Q1,West,Food & Beverage,Protein Powder,SP_001,Online,16,29.42,470.74,0.319,150.17
2022-03-17,2022,3,Q1,West,Electronics,Smart Watch,SP_019,Partner,3,467.87,1403.6,0.305,428.1
2022-03-17,2022,3,Q1,East,Clothing,T-Shirt Pack,SP_012,Partner,4,83.18,332.73,0.192,63.88
2022-03-17,2022,3,Q1,South,Electronics,Tablet,SP_001,Partner,14,454.32,6360.47,0.317,2016.27
2022-03-17,2022,3,Q1,Central,Food & Beverage,Energy Bars,SP_012,Partner,19,30.68,582.83,0.538,313.56
2022-03-17,2022,3,Q1,South,Food & Beverage,Organic Tea,SP_026,Online,3,31.12,93.36,0.262,24.46
2022-03-17,2022,3,Q1,South,Clothing,Running Shoes,SP_027,Partner,13,77.1,1002.28,0.271,271.62
2022-03-18,2022,3,Q1,East,Sports,Yoga Mat,SP_015,Retail Store,17,62.24,1058.16,0.195,206.34
2022-03-18,2022,3,Q1,South,Electronics,Laptop Pro,SP_012,Retail Store,17,542.3,9219.05,0.529,4876.88
2022-03-18,2022,3,Q1,North,Food & Beverage,Energy Bars,SP_004,Online,14,30.19,422.65,0.164,69.31
2022-03-18,2022,3,Q1,North,Food & Beverage,Protein Powder,SP_005,Retail Store,12,31.8,381.58,0.525,200.33
2022-03-18,2022,3,Q1,South,Sports,Swim Goggles,SP_021,Retail Store,9,70.13,631.15,0.325,205.12
2022-03-19,2022,3,Q1,Central,Food & Beverage,Protein Powder,SP_017,Online,18,34.82,626.84,0.495,310.29
2022-03-19,2022,3,Q1,North,Electronics,Laptop Pro,SP_007,Partner,9,399.06,3591.56,0.177,635.71
2022-03-19,2022,3,Q1,North,Clothing,Running Shoes,SP_021,Retail Store,13,53.52,695.73,0.294,204.54
2022-03-19,2022,3,Q1,Central,Clothing,Winter Jacket,SP_013,Partner,2,80.46,160.91,0.465,74.82
2022-03-19,2022,3,Q1,North,Sports,Yoga Mat,SP_007,Direct Sales,2,54.68,109.36,0.417,45.6
2022-03-19,2022,3,Q1,South,Sports,Dumbbell Set,SP_006,Partner,14,58.97,825.61,0.498,411.15
2022-03-19,2022,3,Q1,East,Sports,Dumbbell Set,SP_028,Online,19,45.44,863.44,0.444,383.37
2022-03-19,2022,3,Q1,East,Home & Garden,Air Purifier,SP_028,Partner,16,124.41,1990.5,0.459,913.64
2022-03-20,2022,3,Q1,South,Sports,Yoga Mat,SP_015,Online,4,52.32,209.28,0.268,56.09
2022-03-20,2022,3,Q1,South,Sports,Dumbbell Set,SP_010,Online,1,53.2,53.2,0.211,11.23
2022-03-20,2022,3,Q1,West,Home & Garden,Coffee Maker,SP_017,Online,14,128.84,1803.76,0.543,979.44
2022-03-20,2022,3,Q1,West,Home & Garden,Robot Vacuum,SP_009,Direct Sales,19,143.05,2717.99,0.296,804.53
2022-03-20,2022,3,Q1,Central,Electronics,Laptop Pro,SP_017,Retail Store,7,398.92,2792.47,0.276,770.72
2022-03-20,2022,3,Q1,East,Sports,Dumbbell Set,SP_012,Partner,4,58.77,235.08,0.264,62.06
2022-03-20,2022,3,Q1,South,Home & Garden,Robot Vacuum,SP_026,Partner,11,130.08,1430.86,0.509,728.31
2022-03-20,2022,3,Q1,West,Food & Beverage,Protein Powder,SP_017,Online,4,37.56,150.23,0.37,55.59
2022-03-20,2022,3,Q1,West,Clothing,Denim Jeans,SP_018,Partner,15,60.15,902.32,0.316,285.13
2022-03-21,2022,3,Q1,West,Home & Garden,Robot Vacuum,SP_006,Online,14,109.77,1536.81,0.486,746.89
2022-03-21,2022,3,Q1,North,Food & Beverage,Protein Powder,SP_002,Direct Sales,17,34.21,581.49,0.334,194.22
2022-03-21,2022,3,Q1,West,Food & Beverage,Organic Tea,SP_015,Online,19,34.22,650.13,0.27,175.54
2022-03-21,2022,3,Q1,East,Sports,Swim Goggles,SP_011,Partner,2,48.87,97.75,0.488,47.7
2022-03-22,2022,3,Q1,West,Sports,Bike Helmet,SP_018,Retail Store,14,69.17,968.33,0.47,455.12
2022-03-22,2022,3,Q1,East,Sports,Yoga Mat,SP_006,Direct Sales,1,61.13,61.13,0.236,14.43
2022-03-22,2022,3,Q1,North,Home & Garden,Coffee Maker,SP_006,Retail Store,1,135.31,135.31,0.28,37.89
2022-03-22,2022,3,Q1,South,Home & Garden,Robot Vacuum,SP_028,Direct Sales,2,156.0,311.99,0.527,164.42
2022-03-23,2022,3,Q1,South,Clothing,T-Shirt Pack,SP_009,Online,1,61.25,61.25,0.457,27.99
2022-03-23,2022,3,Q1,North,Electronics,Smart Watch,SP_002,Direct Sales,2,565.47,1130.95,0.43,486.31
2022-03-23,2022,3,Q1,South,Home & Garden,Garden Kit,SP_019,Direct Sales,12,108.5,1301.99,0.483,628.86
2022-03-23,2022,3,Q1,North,Electronics,Laptop Pro,SP_022,Retail Store,4,580.94,2323.77,0.189,439.19
2022-03-24,2022,3,Q1,North,Electronics,Tablet,SP_017,Direct Sales,18,366.31,6593.61,0.157,1035.2
2022-03-24,2022,3,Q1,Central,Food & Beverage,Organic Tea,SP_019,Retail Store,19,24.4,463.64,0.372,172.47
2022-03-24,2022,3,Q1,North,Home & Garden,Coffee Maker,SP_008,Direct Sales,15,142.13,2131.89,0.354,754.69
2022-03-25,2022,3,Q1,East,Sports,Yoga Mat,SP_003,Online,16,61.19,979.03,0.19,186.02
2022-03-25,2022,3,Q1,North,Electronics,Smart Watch,SP_014,Retail Store,15,519.98,7799.66,0.151,1177.75
2022-03-25,2022,3,Q1,West,Electronics,Tablet,SP_022,Retail Store,6,519.42,3116.51,0.332,1034.68
2022-03-26,2022,3,Q1,North,Electronics,Wireless Earbuds,SP_019,Partner,1,399.69,399.69,0.262,104.72
2022-03-26,2022,3,Q1,South,Sports,Bike Helmet,SP_006,Direct Sales,17,58.66,997.27,0.188,187.49
2022-03-26,2022,3,Q1,West,Food & Beverage,Organic Tea,SP_013,Direct Sales,19,30.42,577.94,0.464,268.16
2022-03-26,2022,3,Q1,North,Electronics,Wireless Earbuds,SP_014,Retail Store,1,554.3,554.3,0.531,294.33
2022-03-26,2022,3,Q1,West,Food & Beverage,Organic Tea,SP_009,Partner,10,24.98,249.81,0.317,79.19
2022-03-27,2022,3,Q1,South,Food & Beverage,Coffee Blend,SP_029,Retail Store,17,25.88,440.04,0.41,180.42
2022-03-27,2022,3,Q1,South,Clothing,Denim Jeans,SP_004,Online,18,70.75,1273.57,0.443,564.19
2022-03-27,2022,3,Q1,East,Home & Garden,Garden Kit,SP_023,Online,10,141.45,1414.5,0.29,410.2
2022-03-27,2022,3,Q1,North,Food & Beverage,Energy Bars,SP_015,Online,16,37.99,607.92,0.24,145.9
2022-03-27,2022,3,Q1,North,Electronics,Laptop Pro,SP_004,Partner,4,495.0,1980.01,0.245,485.1
2022-03-27,2022,3,Q1,West,Electronics,Smart Watch,SP_022,Online,16,433.93,6942.95,0.382,2652.21
2022-03-28,2022,3,Q1,South,Electronics,Laptop Pro,SP_026,Retail Store,7,411.32,2879.23,0.226,650.71
2022-03-28,2022,3,Q1,South,Electronics,Smart Watch,SP_026,Direct Sales,8,532.92,4263.33,0.365,1556.12
2022-03-28,2022,3,Q1,South,Sports,Yoga Mat,SP_023,Retail Store,13,68.17,886.26,0.341,302.21
2022-03-28,2022,3,Q1,Central,Sports,Yoga Mat,SP_007,Retail Store,9,68.34,615.08,0.298,183.29
2022-03-29,2022,3,Q1,North,Electronics,Laptop Pro,SP_007,Direct Sales,1,441.99,441.99,0.356,157.35
2022-03-29,2022,3,Q1,South,Home & Garden,Robot Vacuum,SP_011,Online,11,127.48,1402.28,0.267,374.41
2022-03-29,2022,3,Q1,East,Food & Beverage,Organic Tea,SP_002,Online,9,32.78,294.99,0.306,90.27
2022-03-29,2022,3,Q1,Central,Electronics,Wireless Earbuds,SP_029,Direct Sales,8,477.75,3822.03,0.457,1746.67
2022-03-30,2022,3,Q1,East,Home & Garden,Robot Vacuum,SP_015,Retail Store,8,130.09,1040.72,0.371,386.11
2022-03-30,2022,3,Q1,South,Electronics,Laptop Pro,SP_025,Direct Sales,6,463.06,2778.38,0.191,530.67
2022-03-30,2022,3,Q1,South,Food & Beverage,Coffee Blend,SP_018,Partner,10,28.61,286.12,0.296,84.69
2022-03-30,2022,3,Q1,West,Sports,Dumbbell Set,SP_010,Online,10,52.74,527.39,0.176,92.82
2022-03-30,2022,3,Q1,North,Sports,Yoga Mat,SP_004,Partner,8,62.41,499.27,0.538,268.61
2022-03-31,2022,3,Q1,East,Sports,Bike Helmet,SP_002,Online,15,68.58,1028.72,0.333,342.56
2022-03-31,2022,3,Q1,South,Food & Beverage,Energy Bars,SP_016,Partner,18,38.05,684.89,0.183,125.33
2022-03-31,2022,3,Q1,South,Home & Garden,Coffee Maker,SP_027,Online,11,143.18,1575.0,0.368,579.6
2022-03-31,2022,3,Q1,South,Electronics,Tablet,SP_004,Direct Sales,9,492.92,4436.32,0.294,1304.28
2022-03-31,2022,3,Q1,North,Clothing,Running Shoes,SP_023,Direct Sales,14,78.2,1094.84,0.156,170.8
2022-03-31,2022,3,Q1,South,Home & Garden,Coffee Maker,SP_017,Online,6,109.31,655.86,0.288,188.89
2022-04-01,2022,4,Q2,North,Electronics,Tablet,SP_022,Partner,17,500.65,8511.05,0.378,3217.18
2022-04-01,2022,4,Q2,East,Electronics,Smart Watch,SP_023,Direct Sales,6,534.07,3204.42,0.198,634.48
2022-04-01,2022,4,Q2,North,Food & Beverage,Organic Tea,SP_025,Partner,11,35.15,386.65,0.154,59.54
2022-04-01,2022,4,Q2,South,Home & Garden,Robot Vacuum,SP_029,Online,10,136.6,1366.0,0.28,382.48
2022-04-01,2022,4,Q2,East,Electronics,Laptop Pro,SP_017,Retail Store,1,491.51,491.51,0.267,131.23
2022-04-01,2022,4,Q2,West,Sports,Yoga Mat,SP_019,Online,11,70.83,779.13,0.493,384.11
2022-04-01,2022,4,Q2,North,Clothing,Running Shoes,SP_014,Direct Sales,5,67.44,337.2,0.272,91.72
2022-04-02,2022,4,Q2,Central,Food & Beverage,Energy Bars,SP_010,Direct Sales,13,34.47,448.12,0.464,207.93
2022-04-02,2022,4,Q2,North,Clothing,Running Shoes,SP_030,Online,13,75.02,975.21,0.273,266.23
2022-04-02,2022,4,Q2,East,Clothing,Denim Jeans,SP_003,Direct Sales,11,83.02,913.22,0.292,266.66
2022-04-02,2022,4,Q2,South,Sports,Swim Goggles,SP_019,Partner,12,59.9,718.84,0.426,306.23
2022-04-02,2022,4,Q2,North,Clothing,Denim Jeans,SP_013,Online,2,56.83,113.65,0.468,53.19
2022-04-02,2022,4,Q2,South,Home & Garden,Coffee Maker,SP_012,Retail Store,21,115.03,2415.59,0.478,1154.65
2022-04-02,2022,4,Q2,South,Clothing,Running Shoes,SP_029,Direct Sales,19,79.6,1512.4,0.497,751.66
2022-04-03,2022,4,Q2,North,Food & Beverage,Organic Tea,SP_022,Online,20,25.83,516.6,0.46,237.64
2022-04-03,2022,4,Q2,Central,Home & Garden,Robot Vacuum,SP_017,Partner,19,97.65,1855.4,0.461,855.34
2022-04-03,2022,4,Q2,West,Food & Beverage,Organic Tea,SP_020,Partner,9,27.13,244.16,0.519,126.72
2022-04-03,2022,4,Q2,West,Home & Garden,Garden Kit,SP_012,Partner,13,128.35,1668.61,0.352,587.35
2022-04-04,2022,4,Q2,Central,Clothing,T-Shirt Pack,SP_016,Online,9,67.61,608.49,0.48,292.08
2022-04-04,2022,4,Q2,West,Electronics,Smart Watch,SP_027,Retail Store,10,503.66,5036.55,0.435,2190.9
2022-04-04,2022,4,Q2,South,Food & Beverage,Energy Bars,SP_003,Online,16,38.68,618.87,0.502,310.67
2022-04-04,2022,4,Q2,East,Clothing,Running Shoes,SP_017,Online,3,60.33,180.98,0.365,66.06
2022-04-04,2022,4,Q2,West,Food & Beverage,Organic Tea,SP_017,Retail Store,8,33.4,267.19,0.501,133.86
2022-04-05,2022,4,Q2,East,Clothing,Winter Jacket,SP_019,Online,9,73.17,658.5,0.346,227.84
2022-04-05,2022,4,Q2,Central,Home & Garden,Coffee Maker,SP_023,Direct Sales,1,107.58,107.58,0.434,46.69
2022-04-05,2022,4,Q2,West,Home & Garden,Coffee Maker,SP_021,Direct Sales,19,141.34,2685.42,0.54,1450.13
2022-04-05,2022,4,Q2,North,Electronics,Laptop Pro,SP_026,Partner,21,468.45,9837.54,0.298,2931.59
2022-04-06,2022,4,Q2,South,Clothing,Winter Jacket,SP_019,Retail Store,6,77.35,464.07,0.292,135.51
2022-04-06,2022,4,Q2,East,Home & Garden,Robot Vacuum,SP_008,Retail Store,9,113.58,1022.24,0.215,219.78
2022-04-06,2022,4,Q2,South,Sports,Yoga Mat,SP_015,Online,11,44.39,488.27,0.462,225.58
2022-04-07,2022,4,Q2,North,Food & Beverage,Organic Tea,SP_017,Retail Store,1,24.64,24.64,0.428,10.55
2022-04-07,2022,4,Q2,East,Food & Beverage,Energy Bars,SP_011,Direct Sales,6,29.33,175.96,0.331,58.24
2022-04-07,2022,4,Q2,Central,Food & Beverage,Protein Powder,SP_004,Retail Store,19,27.65,525.42,0.445,233.81
2022-04-08,2022,4,Q2,South,Home & Garden,Garden Kit,SP_002,Partner,20,142.04,2840.9,0.366,1039.77
2022-04-08,2022,4,Q2,Central,Food & Beverage,Coffee Blend,SP_007,Partner,5,35.38,176.9,0.301,53.25
2022-04-08,2022,4,Q2,East,Home & Garden,Garden Kit,SP_003,Direct Sales,14,140.75,1970.54,0.172,338.93
2022-04-08,2022,4,Q2,West,Sports,Dumbbell Set,SP_026,Retail Store,4,63.18,252.71,0.54,136.46
2022-04-08,2022,4,Q2,East,Food & Beverage,Protein Powder,SP_029,Online,6,34.26,205.59,0.174,35.77
2022-04-08,2022,4,Q2,West,Home & Garden,Robot Vacuum,SP_030,Online,10,123.64,1236.4,0.406,501.98
2022-04-09,2022,4,Q2,East,Electronics,Tablet,SP_029,Partner,2,555.41,1110.83,0.454,504.32
2022-04-09,2022,4,Q2,Central,Clothing,T-Shirt Pack,SP_003,Partner,10,60.68,606.76,0.494,299.74
2022-04-09,2022,4,Q2,South,Home & Garden,Garden Kit,SP_030,Direct Sales,8,100.17,801.33,0.537,430.31
2022-04-09,2022,4,Q2,Central,Clothing,Winter Jacket,SP_002,Direct Sales,4,54.74,218.97,0.241,52.77
2022-04-09,2022,4,Q2,South,Clothing,T-Shirt Pack,SP_023,Direct Sales,6,58.51,351.05,0.184,64.59
2022-04-10,2022,4,Q2,North,Electronics,Smart Watch,SP_028,Direct Sales,13,372.2,4838.66,0.439,2124.17
2022-04-10,2022,4,Q2,East,Sports,Dumbbell Set,SP_001,Partner,21,56.01,1176.2,0.313,368.15
